trait,tissue,study_id,is_age,is_allergy,is_blood
Type II diabetes mellitus,Whole Blood,31691802_Albao-D._type_ii_diabetes_mellitus_linear_regression,False,False,True
Breastfeeding,Buccal cells,31744183_Odintsova-VV_breastfeeding_discovery__adjusted_model__only_children_older_than_10,False,False,False
Breastfeeding,Buccal cells,31744183_Odintsova-VV_breastfeeding_discovery__adjusted_model__only_children_younger_than_10,False,False,False
Breastfeeding,Buccal cells,31744183_Odintsova-VV_breastfeeding_discovery__adjusted_model__total_sample,False,False,False
Breastfeeding,Buccal cells,31744183_Odintsova-VV_breastfeeding_discovery__basic_model__only_children_younger_than_10,False,False,False
Breastfeeding,Buccal cells,31744183_Odintsova-VV_breastfeeding_discovery__basic_model__total_sample,False,False,False
Breastfeeding duration,Buccal cells,31744183_Odintsova-VV_breastfeeding_duration_discovery__adjusted_model__only_children_younger_than_10,False,False,False
Breastfeeding duration,Buccal cells,31744183_Odintsova-VV_breastfeeding_duration_discovery__adjusted_model__total_sample,False,False,False
Breastfeeding duration,Buccal cells,31744183_Odintsova-VV_breastfeeding_duration_discovery__basic_model__only_children_younger_than_10,False,False,False
Breastfeeding duration,Buccal cells,31744183_Odintsova-VV_breastfeeding_duration_discovery__basic_model__total_sample,False,False,False
Alcohol consumption,Whole blood,31789449_Dugue-P-A_alcohol_consumption_lifetime_consumption_discovery,False,False,True
Alcohol consumption,Whole blood,31789449_Dugue-P-A_alcohol_consumption_previous_decade_consumption_discovery,False,False,True
Alcohol consumption,Whole blood,31789449_Dugue-P-A_alcohol_consumption_previous_week_consumption_discovery,False,False,True
Alcohol consumption,Whole blood,31789449_Dugue-P-A_alcohol_consumption_replication,False,False,True
Hippocampus volume,Whole blood,31811260_Jia-T_hippocampus_volume,False,False,True
Thalamus volume,Whole blood,31811260_Jia-T_thalamus_volume,False,False,True
Leptin,Cord blood,31851703_Battram-T_leptin_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse129841,False,False,True
Age,Whole Blood,31892350_McCartney-DL_age_discovery_using_moment__mixed_linear_model-based_method_,True,False,True
Age,Whole Blood,31892350_McCartney-DL_age_replication_using_moment__mixed_linear_model-based_method_,True,False,True
Age-by-sex interaction,Whole Blood,31892350_McCartney-DL_age-by-sex_interaction_discovery_using_moment__mixed_linear_model-based_method_,True,False,True
Age-by-sex interaction,Whole Blood,31892350_McCartney-DL_age-by-sex_interaction_replication_using_moment__mixed_linear_model-based_method_,True,False,True
Sex,Whole Blood,31892350_McCartney-DL_sex_discovery_using_moment__mixed_linear_model-based_method_,False,False,True
Sex,Whole Blood,31892350_McCartney-DL_sex_replication_using_moment__mixed_linear_model-based_method_,False,False,True
Liver fat,Whole blood,31892367_Geurtsen-ML_liver_fat_basic_model,False,False,True
Liver fat,Whole blood,31892367_Geurtsen-ML_liver_fat_child_bmi_model,False,False,True
Liver fat,Cord blood,31892367_Geurtsen-ML_liver_fat_main_model,False,False,True
Liver fat,Whole blood,31892367_Geurtsen-ML_liver_fat_main_model_with_liver_fat_as_a_binary_variable,False,False,True
Age,Whole blood,31910897_Cronjé-HT_age,True,False,True
Alcohol consumption,Whole blood,31910897_Cronjé-HT_alcohol_consumption,False,False,True
Body mass index,Whole blood,31910897_Cronjé-HT_body_mass_index_na,False,False,True
C-reactive protein,Whole blood,31910897_Cronjé-HT_c-reactive_protein,False,False,True
Low density lipoprotein cholesterol,Whole blood,31910897_Cronjé-HT_low_density_lipoprotein_cholesterol,False,False,True
Smoking,Whole blood,31910897_Cronjé-HT_smoking,False,False,True
Total cholesterol,Whole blood,31910897_Cronjé-HT_total_cholesterol,False,False,True
Triglycerides,Whole blood,31910897_Cronjé-HT_triglycerides,False,False,True
Waist cicumference,Whole blood,31910897_Cronjé-HT_waist_cicumference,False,False,True
Coagulation factor VIII,Whole blood,31985870_Raffield-LM_coagulation_factor_viii,False,False,True
Selenium,Placenta,32007686_Tian-FY_selenium,False,False,False
Statin use,Whole blood,32033992_Ochoa-Rosales-C_statin_use_discovery,False,False,True
Statin use,Whole blood,32033992_Ochoa-Rosales-C_statin_use_replication,False,False,True
Alcohol Consumption,Whole blood,32034291_Liang-X_alcohol_consumption_meta_analysis_with_phosphatidylethanol_used_as_measure_for_ac,False,False,True
Attention deficit hyperactivity disorder,Saliva,32066674_Mooney-M._attention_deficit_hyperactivity_disorder_adhd_polygenic_risk_score,False,False,False
Attention deficit hyperactivity disorder,Saliva,32066674_Mooney-M._attention_deficit_hyperactivity_disorder_adhd_prs-by-sex_interactions,False,False,False
Attention deficit hyperactivity disorder,Saliva,32066674_Mooney-M._attention_deficit_hyperactivity_disorder_adhd_vs__control,False,False,False
Attention deficit hyperactivity disorder,Saliva,32066674_Mooney-M._attention_deficit_hyperactivity_disorder_adhd-by-sex_interactions,False,False,False
Gestational weight gain trimester 1,Placenta,32071425_Shrestha_gestational_weight_gain_trimester_1,False,False,False
Gestational weight gain trimester 2,Placenta,32071425_Shrestha_gestational_weight_gain_trimester_2,False,False,False
Pre-pregnancy BMI,Placenta,32071425_Shrestha_pre-pregnancy_bmi,False,False,False
Change in maternal diastolic blood pressure across pregnancy,Placenta,32078381_Workalemahu-T_change_in_maternal_diastolic_blood_pressure_across_pregnancy,False,False,False
Change in maternal diastolic blood pressure between first and second trimester,Placenta,32078381_Workalemahu-T_change_in_maternal_diastolic_blood_pressure_between_first_and_second_trimester,False,False,False
Change in maternal diastolic blood pressure between second and third trimester,Placenta,32078381_Workalemahu-T_change_in_maternal_diastolic_blood_pressure_between_second_and_third_trimester,False,False,False
Change in maternal systolic blood pressure across pregnancy,Placenta,32078381_Workalemahu-T_change_in_maternal_systolic_blood_pressure_across_pregnancy,False,False,False
Change in maternal systolic blood pressure between first and second trimester,Placenta,32078381_Workalemahu-T_change_in_maternal_systolic_blood_pressure_between_first_and_second_trimester,False,False,False
Change in maternal systolic blood pressure between second and third trimester,Placenta,32078381_Workalemahu-T_change_in_maternal_systolic_blood_pressure_between_second_and_third_trimester,False,False,False
Maternal diastolic blood pressure,Placenta,32078381_Workalemahu-T_maternal_diastolic_blood_pressure_bp_measured_in_first_trimester,False,False,False
Maternal diastolic blood pressure,Placenta,32078381_Workalemahu-T_maternal_diastolic_blood_pressure_bp_measured_in_second_trimester,False,False,False
Maternal diastolic blood pressure,Placenta,32078381_Workalemahu-T_maternal_diastolic_blood_pressure_bp_measured_in_third_trimester,False,False,False
Maternal systoic blood pressure,Placenta,32078381_Workalemahu-T_maternal_systoic_blood_pressure_bp_measured_in_first_trimester,False,False,False
Maternal systolic blood pressure,Placenta,32078381_Workalemahu-T_maternal_systolic_blood_pressure_bp_measured_in_second_trimester,False,False,False
Maternal systolic blood pressure,Placenta,32078381_Workalemahu-T_maternal_systolic_blood_pressure_bp_measured_in_third_trimester,False,False,False
alcohol withdrawal recovery,whole blood,32080920_Witt-S_alcohol_withdrawal_recovery_discovery,False,False,True
Parkinson's disease,Whole blood,32144264_Vallerga-CL_parkinson_s_disease_meta_analysis_using_moa_model_from_osca,False,False,True
Parkinson's disease,Whole blood,32144264_Vallerga-CL_parkinson_s_disease_meta_analysis_using_moment_model_from_osca,False,False,True
Lifetime PTSD,Blood,32171335_Logue-M_lifetime_ptsd_discovery,False,False,True
bone mineral density,blood,32180791_Yu-F_bone_mineral_density_discovery,False,False,True
Perceived discrimination,Whole blood,32188935_van-der-Laan-LC_perceived_discrimination,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_females_only_pt_measured_by_age_at_menarche,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_females_only_pt_measured_by_body_hair_growth,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_females_only_pt_measured_by_breast_growth,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_females_only_pt_measured_by_growth_spurt,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_females_only_pt_measured_by_skin_change,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_males_only_pt_measured_by_body_hair_growth,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_males_only_pt_measured_by_facial_hair_growth,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_males_only_pt_measured_by_growth_spurt,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_males_only_pt_measured_by_skin_change,False,False,True
Pubertal timing,Whole blood,32190749_Chen-S_pubertal_timing_males_only_pt_measured_by_voice_change,False,False,True
Lipoprotein(a) levels,Whole blood,32237968_Jones-GT_lipoprotein_a__levels_discovery,False,False,True
Lipoprotein(a) levels,Whole blood,32237968_Jones-GT_lipoprotein_a__levels_replication,False,False,True
Cognitive function,Whole blood,32327964_Soerensen-M_cognitive_function,False,False,True
Place of residence,Whole Blood,32478847_Reuben-A._place_of_residence_replication__generalized_estimating_equations__adjusting_for_smoking,False,False,True
Place of residence,Whole Blood,32478847_Reuben-A._place_of_residence_replication__generalized_estimating_equations__adjusting_for_socioeconomic_position,False,False,True
Place of residence,Whole Blood,32478847_Reuben-A._place_of_residence_replication__generalized_estimating_equations__without_adjusting_for_smoking,False,False,True
Smoking,Whole blood,32484362_Domingo-Relloso-A_smoking_current_vs_never,False,False,True
Smoking,Whole blood,32484362_Domingo-Relloso-A_smoking_former_vs_never,False,False,True
Smoking,Whole blood,32484362_Domingo-Relloso-A_smoking_pack_years,False,False,True
Urinary cadmium,Whole blood,32484362_Domingo-Relloso-A_urinary_cadmium,False,False,True
Aircraft noise polution,Whole blood,32484729_Eze-Inkenna_aircraft_noise_polution,False,False,True
Nitrogen dioxide air pollution,Whole blood,32484729_Eze-Inkenna_nitrogen_dioxide_air_pollution,False,False,True
Particulate matter air pollution,Whole blood,32484729_Eze-Inkenna_particulate_matter_air_pollution,False,False,True
Road traffic noise pollution,Whole blood,32484729_Eze-Inkenna_road_traffic_noise_pollution,False,False,True
Train noise pollution,Whole blood,32484729_Eze-Inkenna_train_noise_pollution,False,False,True
Vascular endothelial growth factor A,Monocytes,32503626_Gorenjak-V_vascular_endothelial_growth_factor_a,False,False,False
Diastolic Blood Pressure,Whole blood,32520614_Huang-D_diastolic_blood_pressure_discovery,False,False,True
Systolic Blood Pressure,Whole blood,32520614_Huang-D_systolic_blood_pressure_discovery,False,False,True
Healthy eating,"Whole blood, CD4+ T-cells, CD14+ monocytes",32525743_Ma-J_healthy_eating_european_meta-analysis,False,False,True
Healthy eating,"Whole blood, CD4+ T-cells, CD14+ monocytes",32525743_Ma-J_healthy_eating_trans-ethnic_meta-analysis,False,False,True
Mediterranean diet,"Whole blood, CD4+ T-cells, CD14+ monocytes",32525743_Ma-J_mediterranean_diet_european_meta-analysis,False,False,True
Mediterranean diet,"Whole blood, CD4+ T-cells, CD14+ monocytes",32525743_Ma-J_mediterranean_diet_trans-ethnic_meta-analysis,False,False,True
HDL cholesterol,placenta,32677467_Ouidir-M_hdl_cholesterol_binary_definition_where_low_is_less_than_50_mg_dl,False,False,False
LDL cholesterol,placenta,32677467_Ouidir-M_ldl_cholesterol_binary_definition_where_high_is_more_than_100_mg_dl,False,False,False
total cholesterol,placenta,32677467_Ouidir-M_total_cholesterol_binary_definition_where_high_is_more_than_200_mg_dl,False,False,False
triglycerides,placenta,32677467_Ouidir-M_triglycerides_binary_definition_where_high_is_more_than_150_mg_dl,False,False,False
All cause mortality,Whole blood,32697766_Colicino-E_all_cause_mortality_basic_model,False,False,True
All cause mortality,Whole blood,32697766_Colicino-E_all_cause_mortality_fully_adjusted_model,False,False,True
Smoking,Nucleus accumbens,32731254_Battram-T_smoking_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse147040__analysis_of_current_smokers_vs_never_smokers,False,False,False
Major depressive disorder,Brain,32733030_Huls-A_major_depressive_disorder_discovery,False,False,False
Alzheimer's disease,Whole blood,32745807_Roubroeks-JAY_alzheimer_s_disease_discovery,False,False,True
Alzheimer's disease,Whole blood,32745807_Roubroeks-JAY_alzheimer_s_disease_discovery_with_mmse_as_covariate,False,False,True
Alzheimer's disease,Whole blood,32745807_Roubroeks-JAY_alzheimer_s_disease_mild_cognitive_impairment_vs_ad,False,False,True
Mild cognitive impairment,Whole blood,32745807_Roubroeks-JAY_mild_cognitive_impairment,False,False,True
Obesity,Whole blood,32788176_Koh-I-U_obesity_discovery,False,False,True
Obesity,Whole blood,32788176_Koh-I-U_obesity_replication_1,False,False,True
atopy,nasal polyp,32795589_Kyung-WK_atopy_discovery,False,True,False
eosinophilia,nasal polyp,32795589_Kyung-WK_eosinophilia_discovery,False,False,False
lifetime cannabis use,Whole blood,"32803843_Markunas,-CA_lifetime_cannabis_use_combined_discovery_and_replication",False,False,True
lifetime cannabis use,Whole blood,"32803843_Markunas,-CA_lifetime_cannabis_use_discovery",False,False,True
lifetime cannabis use,Whole blood,"32803843_Markunas,-CA_lifetime_cannabis_use_replication",False,False,True
Food-based micronutrient intervention,Whole blood,32889533_Saffari-A_food-based_micronutrient_intervention_discovery,False,False,True
Micronutrient tablet intervention,Whole blood,32889533_Saffari-A_micronutrient_tablet_intervention_discovery,False,False,True
waist circumference,Whole blood,32901515_Justice-AE_waist_circumference_discovery,False,False,True
waist circumference-to-height,Whole blood,32901515_Justice-AE_waist_circumference-to-height_discovery,False,False,True
waist circumference-to-hip ratio,Whole blood,32901515_Justice-AE_waist_circumference-to-hip_ratio_discovery,False,False,True
Huntingtons disease,Whole blood,32913184_Lu-Ake-T_huntingtons_disease_meta-analysis,False,False,True
Huntingtons motor progression,Whole blood,32913184_Lu-Ake-T_huntingtons_motor_progression_meta-analysis,False,False,True
BPA,Whole blood,32916427_Lu-X_bpa,False,False,True
BPF,Whole blood,32916427_Lu-X_bpf,False,False,True
EtP,Whole blood,32916427_Lu-X_etp,False,False,True
MBzP,Whole blood,32916427_Lu-X_mbzp,False,False,True
MECPP,Whole blood,32916427_Lu-X_mecpp,False,False,True
MEHHP,Whole blood,32916427_Lu-X_mehhp,False,False,True
MEHP,Whole blood,32916427_Lu-X_mehp,False,False,True
MEOHP,Whole blood,32916427_Lu-X_meohp,False,False,True
MEP,Whole blood,32916427_Lu-X_mep,False,False,True
MiBP,Whole blood,32916427_Lu-X_mibp,False,False,True
MnBP,Whole blood,32916427_Lu-X_mnbp,False,False,True
n-BuP,Whole blood,32916427_Lu-X_n-bup,False,False,True
PrP,Whole blood,32916427_Lu-X_prp,False,False,True
subjective mental health,Whole blood,32958748_Perna-L_subjective_mental_health_discovery,False,False,True
cry acoustics factor 1,Buccal,32967004_Aghagoli-G_cry_acoustics_factor_1,False,False,False
cry acoustics factor 2,Buccal,32967004_Aghagoli-G_cry_acoustics_factor_2,False,False,False
skinfold thickness,placenta,33003475_Gagne-Ouellet-V_skinfold_thickness_discovery,False,False,False
Alzheimer's disease,inferior frontal gyrus,33069246_Qingqin-SL_alzheimer_s_disease_discovery_in_inferior_frontal_gyrus,False,False,False
Alzheimer's disease,superior temporal gyrus,33069246_Qingqin-SL_alzheimer_s_disease_discovery_in_superior_temporal_gyrus,False,False,False
neonatal morbidity risk score,Saliva,33076993_Everson-TM_neonatal_morbidity_risk_score,False,False,False
birthweight,Whole blood,33079621_Madden-RA_birthweight_birthweight_set_1,False,False,True
birthweight,Whole blood,33079621_Madden-RA_birthweight_birthweight_set_1_preterm_individuals_removed,False,False,True
